"Miura has a cold, yet he’s swimming in the swimming pool.",三浦さんは風邪を引いているのに、プールで泳いでいます。,N4,although; in spite of; even though,"miura san wa kaze o hiite iru noni, puuru de oyoide imasu.",のに
I was only joking…,冗談のつもりだったのに…,N4,although; in spite of; even though,joudan no tsumori datta noni.,のに
"The test is coming, yet Yamamono is not studying at all.",山本さんは試験が近いのに、まだ全然勉強していません。,N4,although; in spite of; even though,"yamamoto san wa shiken ga chikai noni, mada zenzen benkyou shite imasen.",のに
"When I was young, I hated cleaning but my mom always made me clean the house.",子供のとき、わたしは掃除が嫌いでしたが、よく母に家の掃除をさせられました。,N4,to be made to do something (passive causative),"kodomo no toki, watashi wa souji ga kirai deshita ga, yoku haha ni ie no souji o saseraremashita.",させられる
My dad was forced to quit his job so he’s in big trouble.,父は会社を止めさせられてたいへん困った。,N4,to be made to do something (passive causative),chichi wa kaisha o yamesaserarete taihen komatta.,させられる
My son was expelled.,息子は退学させられた。,N4,to be made to do something (passive causative),musuko wa taigaku saserareta.,させられる
My wife makes me give her my monthly salary so I can’t use it freely.,妻に月給を出させられるので、自由に使うことができない。,N4,to be made to do something (passive causative),"tsuma ni gekkyuu o dasaserareru node, jiyuu ni tsukau koto ga dekinai.",させられる
"Yamada’s illness got worse, so the doctor made him stay in the hospital.",山田さんは病気が非常に重かったので、医者にすぐ入院させられました。,N4,to be made to do something (passive causative),"yamada san wa byouki ga hijou ni omokatta node, isha ni sugu nyuuin saseraremashita.",させられる
My mom makes me eat vegetables every day.,毎日母に野菜を食べさせられる。,N4,to be made to do something (passive causative),mainichi haha ni yasai o tabesaserareru.,させられる
“I haven’t seen her in three years.” “Still you are married to her.”,「三年間も彼女に会っていません。」「それでも君はその女と結婚しているんだよ。」,N4,but still; and yet; even so,sannenkan mo kanojo ni atte imasen. sore demo kimi wa sono onna to kekkon shite irun da yo.,それでも
And yet she loved me.,それでも彼女はわたしを愛してはいたのです。,N4,but still; and yet; even so,sore demo kanojo wa watashi o aishite wa ita no desu.,それでも
"Haruka’s lips trembled and the tears came to her eyes, but she hid these signs with a forced gayety and went on chattering.",ハルカは唇が震え目に涙がうかんだ。それでも、無理に快活さをよそおって、それを抑えておしゃべりをつづけた。,N4,but still; and yet; even so,"haruka wa kuchibiru ga furueme ni namida ga ukanda. sore demo, muri ni kaikatsu sa o yosootte, sore o osaete oshaberi o tsuzuketa.",それでも
"She tried to concentrate on her food, but her hands shook and her face was starting to burn with anger.",彼女は食べることに集中しようとした。それでも手は震え、顔は怒りで火照りはじめた。,N4,but still; and yet; even so,"kanojo wa taberu koto ni shuuchuu shiyou to shita. sore demo te wa furue, kao wa ikari de hoteri hajimeta.",それでも
Even Miura lost his nerve a bit.,さすがの三浦もあせったらしい。,N4,as one would expect; even,sasuga no miura mo asetta rashii.,さすが
He went all to pieces when you mentioned that.,君があれを言うと、さすがの彼もへたへたとなってしまったね。,N4,as one would expect; even,"kimi ga are o iu to, sasuga no kare mo hetaheta to natte shimatta ne.",さすが
"His face was expressionless as ever, but I thought I detected signs of emotion beneath the stolid mask.",彼の顔はいつものように無表情であるが、さすがにマスクのような冷たい顔にも、いくらか感情のうごきが見えた。,N4,as one would expect; even,"kare no kao wa itsumo no you ni muhyoujou de aru ga, sasuga ni masuku no you na tsumetai kao nimo, ikuraka kanjou no ugoki ga mieta.",さすが
"Matsuda was a strong, self-contained man, but it was easy to see that the news had shaken him.",マツダは強情で、容易に本心を見せない男だったが、いま聞いたニュースにはさすがに心中の動揺を包みかねた。,N4,as one would expect; even,"matsuda wa goujou de, youi ni honshin o misenai otoko datta ga, ima kiita nyuusu niwa sasuga ni shinjuu no douyou o tsutsumi kaneta.",さすが
I heard that those two are getting married next year.,二人は来年結婚するらしいです。,N4,seems like; I heard that; it appears that,futari wa rainen kekkon suru rashii desu.,らしい
It looks like my little sister’s not in her room.,妹が部屋にいないらしい。,N4,seems like; I heard that; it appears that,imouto ga heya ni inai rashii.,らしい
It seems like that person quit his job to go to college.,あの人は会社を中止して大学にいくらしい。,N4,seems like; I heard that; it appears that,ano hito wa kaisha o chuushi shite daigaku ni iku rashii.,らしい
He’s like a playful beast.,彼はなかなかいたずらの好きな人間らしい。,N4,seems like; I heard that; it appears that,kare wa nakanaka itazura no suki na ningen rashii.,らしい
Study hard like a real student.,学生らしくもっと勉強しなさい。,N4,seems like; I heard that; it appears that,gakusei rashiku motto benkyou shinasai.,らしい
I heard that it will be sunny tomorrow.,明日は、いい天気らしい。,N4,seems like; I heard that; it appears that,"ashita wa, ii tenki rashii.",らしい
This Mr. Julian must be a very different sort of gentleman.,ジュリアン氏という人間はひじょうに変わっている人物らしい。,N4,seems like; I heard that; it appears that,jurianshi to iu ningen wa hijou ni kawatte iru jinbutsu rashii.,らしい
He appears to have woken up at last.,彼がついに目を覚ましたらしい。,N4,seems like; I heard that; it appears that,kare ga tsui ni me o samashita rashii.,らしい
It’s obvious that she has only just got home.,たしかに、彼女はいま旅から帰ったばかりらしい。,N4,seems like; I heard that; it appears that,"tashika ni, kanojo wa ima tabi kara kaetta bakari rashii.",らしい
My Mom also wants to make my little brother learn violin or piano.,母は弟にもバイオリンかピアノを習わせたがっているんだ。,N4,want to,haha wa otouto ni mo baiorin ka piano o narawasetagatte irun da.,たがる
My little sister wants to ride that horse.,妹はその馬に乗りたがっている。,N4,want to,imouto wa sono uma ni noritagatte iru.,たがる
My daughter wants to study abroad.,うちの娘が留学したがる。,N4,want to,uchi no musume ga ryuugaku shitagaru.,たがる
“Shall we take a rest here?” “Yes. The kids also want to rest.”,「ここで少し休みますか。」「はい。子供たちも休みたがっています。」,N4,want to,koko de sukoshi yasumimasu ka. hai. kodomotachi mo yasumitagatte imasu.,たがる
Many students want to live in the dorm.,寮に住みたがっている学生が多い。,N4,want to,ryou ni sumitagatte iru gakusei ga ooi.,たがる
I have the impression that he wants to leave as quickly as possible.,彼が一刻も早く立ち去りたがっているような気がする。,N4,want to,kare ga ikkoku mo hayaku tachisaritagatte iru you na ki ga suru.,たがる
Too many women want to marry Chris Hemsworth.,クリス・ヘムズワースと結婚したがる女子が多すぎる。,N4,want to,kurisu hemuzuwaasu to kekkon shitagaru joshi ga oosugiru.,たがる
The baby wants his milk.,赤ちゃんがミルクを飲みたがっている。,N4,want to,akachan ga miruku o nomitagatte iru.,たがる
He really wanted to know where this letter came from.,手紙がどこから来たのか、やけに知りたがっていたぞ、彼は。,N4,want to,"tegami ga doko kara kita no ka, yake ni shiritagatte ita zo, kare wa.",たがる
My parents wanted to talk about what happened at school.,両親は学校で何が起きたのか話したがってた。,N4,want to,ryoushin wa gakkou de nani ga okita no ka hanashitagatteta.,たがる
Didn’t you just eat your breakfast?,いま朝食を食べたばかりでしょう？,N4,just finished; something just ended/occured,ima choushoku o tabeta bakari desho.,たばかり
I just arrived in Japan.,日本に来たばかりです。,N4,just finished; something just ended/occured,nihon ni kita bakari desu.,たばかり
They’ve both just been turned down by girls they asked to the party.,二人ともパーティーに誘った女の子に、断られたばかりだ。,N4,just finished; something just ended/occured,"paatii ni sasotta onna no ko ni, kotawarareta bakari da.",たばかり
Didn’t something like that just happened?,あんなことが起こったばかりじゃないか。,N4,just finished; something just ended/occured,anna koto ga okotta bakari janai ka.,たばかり
I just talked to my teacher.,先生と話をしてきたばかりです。,N4,just finished; something just ended/occured,sensei to hanashi o shitekita bakari desu.,たばかり
I just woke up so I’m still sleepy.,さっき起きたばかりで、まだ眠いです。,N4,just finished; something just ended/occured,"sakki okita bakari de, mada nemui desu.",たばかり
Those two just got married.,あの二人は結婚したばかりです。,N4,just finished; something just ended/occured,ano futari wa kekkon shita bakari desu.,たばかり
He just told us where the treasure is.,彼が宝がどこにあるか、いま教えてくれたばかりだ。,N4,just finished; something just ended/occured,"danburudoa ga takara ga doko ni aru ka, ima oshite kureta bakari da.",たばかり
I just had lunch so I can’t eat anything now.,昼ごはんを食べたばかりなので、今は何も食べられない。,N4,just finished; something just ended/occured,"hirugohan o tabeta bakari na node, ima wa nani mo taberarenai.",たばかり
Are there so few participants?,参加者はそんなに少ないのですか。,N4,so much; so; like that,sankasha wa sonna ni sukunai no desu ka.,そんなに
Japanese is not that difficult.,日本語はそんなに難しくないよ。,N4,so much; so; like that,nihongo wa sonna ni muzukashi kunai yo.,そんなに
Don’t be so disappointed. Do it one more time.,そんなにがっかりするな。もう一度やり直しなさい。,N4,so much; so; like that,sonna ni gakkari suru na. mou ichido yarinaoshi nasai.,そんなに
I don’t like meat that much.,肉はそんなに好きではありません。,N4,so much; so; like that,niku wa sonna ni suki dewa arimasen.,そんなに
He’s not that strong.,そんなに強くないよ、彼は。,N4,so much; so; like that,"sonna ni tsuyokunai yo, kare wa.",そんなに
He’s not that fat.,彼はそんなに太っていません。,N4,so much; so; like that,kare wa sonna ni futotte imasen.,そんなに
What’s so urgent?,何がそんなに緊急なんだ？,N4,so much; so; like that,nani ga sonna ni kinkyuu nan da.,そんなに
Why do you love me that much?,なんでそんなにわたしのこと好きなの？,N4,so much; so; like that,nande sonna ni watashi no koto suki na no.,そんなに
"If you want to know that much, I’ll tell you.",そんなに知りたいのなら教えるよ。,N4,so much; so; like that,sonna ni shiritai no nara oshieru yo.,そんなに
The plane flew away.,飛行機が飛んでいきました。,N4,"to go on, to continue, to start",hikouki ga tonde ikimashita.,ていく
I think I’ll continue to try my best from now on.,これからも頑張っていきたいと思います。,N4,"to go on, to continue, to start",kore kara mo ganbatte ikitai to omoimasu.,ていく
"Trying to pull himself together, he let himself into the house.",彼は気をシャンと取りなおし、家に入っていった。,N4,"to go on, to continue, to start","kare wa ki o shan to torinaoshi, ie ni haitte itta.",ていく
Everyone went home after the trip was over.,遠足が終わって、みんな帰っていった。,N4,"to go on, to continue, to start","ensoku ga owatte, minna kaette itta.",ていく
She walked towards the entranceway.,彼女は玄関へと歩いていった。,N4,"to go on, to continue, to start",kanojo wa genkan eto aruite itta.,ていく
"Even after I graduate from Japanese Language School, I intend to continue learning Japanese.",日本語学校を卒業しても、日本語の勉強を続けていくつもりだ。,N4,"to go on, to continue, to start","nihongo gakkou o sotsugyou shitemo, nihongo no benkyou o tsuzukete iku tsumori da.",ていく
The boat is drifting far away.,船がどんどん遠くへ離れていく。,N4,"to go on, to continue, to start",fune ga dondon tooku e hanarete iku.,ていく
I’ll continue working after getting married.,結婚してからも仕事を続けていくつもりです。,N4,"to go on, to continue, to start",kekkon shite kara mo shigoto o tsuzukete iku tsumori desu.,ていく
The car disappeared into the night.,車は夜の闇へと消えていった。,N4,"to go on, to continue, to start",kuruma wa yoru no yami eto kiete itta.,ていく
The magazine comes out today so I’ll go to the bookstore to read it.,今日雑誌が出る日だから、本屋でちょっと見ていく。,N4,"to go on, to continue, to start","kyou zasshi ga deru hi dakara, hon’ya de chotto mite iku.",ていく
What time can you go to school tomorrow?,明日あなたは何時に学校に来られますか。,N4,be able to do something,ashita anata wa nanji ni gakkou ni koraremasu ka.,られる
You can’t hide from me.,わたしから隠れられるものか。,N4,be able to do something,watashi kara kakurerareru mono ka.,られる
You can’t smoke inside the store.,店内でタバコが吸えません。,N4,be able to do something,tennai de tabako ga suemasen.,られる
I can speak a little Chinese.,わたしは中国語が少し話せます。,N4,be able to do something,watashi wa chuugokugo ga sukoshi hanasemasu.,られる
I can’t quit smoking.,タバコがやめられない。,N4,be able to do something,tabako ga yamerarenai.,られる
How long can I borrow the books?,どのくらい本が借りられますか。,N4,be able to do something,dono kurai hon ga kariraremasu ka.,られる
You can eat those bananas because they’re yellow.,このバナナは黄色くて、食べられます。,N4,be able to do something,"kono banana wa kiirokute, taberaremasu.",られる
No one can answer such a difficult question.,こんな難しい問題は誰にも答えられない。,N4,be able to do something,konna muzukashii mondai wa dare nimo kotaerarenai.,られる
I’ll need something to look forward to.,僕も楽しみに待っていられるようなものが何かなくちゃ…,N4,be able to do something,boku mo tanoshimi ni matte irareru you na mono ga nani ka nakucha.,られる
I bought a new radio for my dad.,わたしは父に新しいラジオを買ってあげました。,N4,to do for,watashi wa chichi ni atarashii rajio o katte agemashita.,てあげる
Look after your little brother.,弟の面倒見てあげてね。,N4,to do for,otouto no mendou mite agete ne.,てあげる
"What? You forgot your wallet? Well, today it’s on me then.",何？財布を忘れてきたの？じゃ、今日、わたしがごちそうをしてあげよう。,N4,to do for,"nani. saifu o wasurete kita no. ja, kyou watashi ga gochisou o shite ageyou.",てあげる
Can’t you forgive her already?,もう彼女を許してあげたら？,N4,to do for,mou kanojo o yurushite agetara.,てあげる
I told John the way to the bank.,わたしは、ジョンさんに銀行へ行く道を教えてあげた。,N4,to do for,watashi wa jonsan ni ginkou e iku michi o oshiete ageta.,てあげる
Shouldn’t we try and help…,助けてあげるべきじゃないかな…,N4,to do for,tasukete ageru beki janai ka na.,てあげる
I told them everything they wanted to know.,わたし、彼らに知りたいことは何でも教えてあげたのよ。,N4,to do for,"watashi, karera ni shiritai koto wa nan demo oshiete ageta no yo.",てあげる
You explain.,君が説明してあげて。,N4,to do for,kimi ga setsumei shite agete.,てあげる
I carried the bag for my teacher.,先生のかばんを持ってさしあげました。,N4,to do for,sensei no kaban o motte sashiagemashita.,てあげる
Why not let him go? Why not set him free?,外に放せば？自由にしてあげれば？,N4,to do for,soto ni hanaseba. jiyuu ni shite agereba.,てあげる
My little brother was scolded by my mom yesterday.,昨日、弟は母に叱られました。,N4,passive voice,"kinou, otouto wa haha ni shikararemashita.",られる
This house was built for my use.,この家はわたしが使うために作られた。,N4,passive voice,kono ie wa watashi ga tsukau tame ni tsukurareta.,られる
Hanako was bitten by a dog.,花子ちゃんは犬にかまれました。,N4,passive voice,hanako chan wa inu ni kamaremashita.,られる
I was brought up by my grandmother.,僕、ばあちゃんに育てられたんだ。,N4,passive voice,"boku, baachan ni sodateraretan da.",られる
The sheep was eaten by the tiger.,羊は虎に食われた。,N4,passive voice,hitsuji wa tora ni kuwareta.,られる
I’m waken up by my dad every morning.,わたしは毎朝父に早く起こされます。,N4,passive voice,watashi wa maiasa chichi ni hayaku okosaremasu.,られる
They insisted that nothing bad been taken.,彼らは何も盗られたものはなかったと主張した。,N4,passive voice,karera wa nanimo torareta mono wa nakatta to shuchou shita.,られる
He was taken aback.,彼はあっけにとられた。,N4,passive voice,kare wa akkenitorareta.,られる
I was praised by the president in front of other people.,わたしは人の前で社長に褒められました。,N4,passive voice,watashi wa hito no mae de shachou ni homeraremashita.,られる
What if you’re caught? What if you’re seen?,捕まったらどうするの？姿を見られたら？,N4,passive voice,tsukamattara dou suru no. sugata o miraretara.,られる
"If you read this novel, you’ll fall in love with the author.",この小説を読んだら、きっとこの作家が好きになりますよ。,N4,if… then; after; when,"kono shousetsu o yondara, kitto kono sakka ga suki ni narimasu yo.",たら
"If you feel lonely, please give me a call.",寂しかったら電話をください。,N4,if… then; after; when,sabishikattara denwa o kudasai.,たら
You’re absolutely right. I’d be furious if it was me.,あなたの言うとおりよ。わたしだったら、きっとカンカンだわ。,N4,if… then; after; when,"anata no iu toori yo. watashi dattara, kitto kankan da wa.",たら
"If you go to Shanghai, please contact me.",上海へ来たら、ぜひ連絡してください。,N4,if… then; after; when,"shanhai e kitara, zehi renraku shite kudasai.",たら
I’m planning to open my own company when I return to my country.,国へ帰ったら、会社を作るつもりです。,N4,if… then; after; when,"kuni e kaettara, kaisha o tsukuru tsumori desu.",たら
I don’t know what she’ll do if she meets him at work.,職場で彼に出会ったら、彼女がどうするかは知らない。,N4,if… then; after; when,"shokuba de kare ni deattara, kanojo ga dou suru ka wa shiranai.",たら
"When I asked Kobayashi for directions, he kindly drew a map for me.",小林さんに道を聞いたら、親切に地図をかいてくれました。,N4,if… then; after; when,"kobayashi san ni michi o kiitara, shinsetsu ni chizu o kaite kuremashita.",たら
How many times do I have to tell you?,何度言ったらわかるの。,N4,if… then; after; when,nando ittara wakaru no.,たら
Please visit us if you ever come here.,こちらにいらっしゃるきかいがあったら、ぜひおよりください。,N4,if… then; after; when,"kochira ni irassharu kikai ga attara, zehi oyori kudasai.",たら
"When I say the word, start spraying immediately.",わたしが合図したら、すぐに噴射してね。,N4,if… then; after; when,"watashi ga aizu shitara, sugu ni funsha shite ne.",たら
My friends help me clean.,友達が掃除を手伝ってくれた。,N4,to do something for somebody’s sake,tomodachi ga souji o tetsudatte kureta.,てくれる
"Hey, did you check movie time for me?",ねえ、映画の時間調べてくれた？,N4,to do something for somebody’s sake,"nee, eiga no jikan shirabete kureta.",てくれる
He’s always given us great advice.,彼はいつでも僕たちにすばらしいアドバイスをしてくれた。,N4,to do something for somebody’s sake,kare wa itsudemo bokutachi ni subarashii adobaisu o shite kureta.,てくれる
Our friend showed us the travel photos.,友達がわたしたちに旅行の写真を見せてくれました。,N4,to do something for somebody’s sake,tomodachi ga watashitachi ni ryokou no shashin o misete kuremashita.,てくれる
My teacher taught me English.,先生はわたしに英語を教えてくださいました。,N4,to do something for somebody’s sake,sensei wa watshi ni eigo o oshiete kudasaimashita.,てくれる
You saved me twice.,あなたはわたしを二度も救ってくれた。,N4,to do something for somebody’s sake,anata wa watashi o nido mo sukutte kureta.,てくれる
I was raised by my dad.,父が僕を育ててくれた。,N4,to do something for somebody’s sake,chichi ga boku o sodatete kureta.,てくれる
The Japanese dishes she made for me was really delicious.,彼女が作ってくれた日本の料理はとてもおいしかったです。,N4,to do something for somebody’s sake,kanojo ga stukutte kureta nihon no ryouri wa totemo oishikatta desu.,てくれる
He told us what’s happened.,彼が、何が起こったのかを、みんなに話してくれた。,N4,to do something for somebody’s sake,kare ga nani ga okotta no ka o minna ni hanashite kureta.,てくれる
My sister bought me that doll.,あの人形は姉が買ってくれたんです。,N4,to do something for somebody’s sake,ano ningyou wa ane ga katte kuretan desu.,てくれる
I plan to read books and exercise during the winter vacation.,冬休みは本を読んだり、運動したりするつもりです。,N4,do such things like,"fuyuyasumi wa hon o yondari, undou shitari suru tsumori desu.",たり～たり
I always do things like watching TV or reading books at home at weekends.,週末はいつも家でテレビを見たり、本を読んだりします。,N4,do such things like,"shuumatsu wa itsumo ie de terebi o mitari, hon o yondari shimasu.",たり～たり
"If the weather’s nice, we can swim or catch fishes.",天気がよければ、泳いだり、魚をつったりすることができる。,N4,do such things like,"tenki ga yokereba, oyoidari, sakana o tsuttari suru koto ga dekiru.",たり～たり
We are closed on Saturdays and Sundays.,休みの日は土曜日だったり、日曜日だったりです。,N4,do such things like,"yasumi no hi wa doyoubi dattari, nichiyoubi dattari desu.",たり～たり
"He’s walking back and forth, it looks like he’s waiting for someone.",彼は同じ場所を行ったり来たりして、誰かを待っているようです。,N4,do such things like,"kare wa onaji basho o ittari kitari shite, dareka o matte iru you desu.",たり～たり
I sang and danced in front of everyone yesterday.,昨日みんなの前で歌ったり踊ったりしました。,N4,do such things like,kinou minna no mae de utattari odottari shimashita.,たり～たり
Please don’t stop moving or sit down after running.,走った後ですぐにとまったり、座ったりしないでください。,N4,do such things like,"hashitta ato de suguni tomattari, suwattari shinaide kudasai.",たり～たり
I read books and study at the library.,図書館で本を読んだり勉強したりします。,N4,do such things like,toshokan de hon o yondari benkyou shitari shimasu.,たり～たり
When I don’t understand something my senior will explain it to me.,わからないことがある時は先輩に教えてもらいます。,N4,to get somebody to do something,wakaranai koto ga aru toki wa senpai ni oshiete moraimasu.,てもらう
I need you to set off at once.,君にはすぐに出発してもらいたい。,N4,to get somebody to do something,kimi niwa sugu ni shuppatsu shite moraitai.,てもらう
My bicycle was broken so my brother fixed it for me.,自転車が壊れてしまったので、兄に直してもらった。,N4,to get somebody to do something,"jitensha ga kowarete shimatta node, ani ni naoshite moratta.",てもらう
How come he gets his questions answered?,なんで彼だけが質問に答えてもらえるんだ？,N4,to get somebody to do something,nande kare dake ga shitsumon ni kotaete moraerun da.,てもらう
I forgot my dictionary so my friend lent me his.,辞書を忘れたので、友達に貸してもらった。,N4,to get somebody to do something,"jisho o wasureta node, tomodachi ni kashite moratta.",てもらう
"Personally, I think she’s being selfish.",個人的に言わせてもらうと、彼女はわがままよ。,N4,to get somebody to do something,"kojinteki ni iwasete morau to, kanojo wa wagamama yo.",てもらう
My daughter took me to the station.,娘に駅まで送ってもらった。,N4,to get somebody to do something,musume ni eki made okutte moratta.,てもらう
They’ll wake him up if they don’t shut up.,あの人たち、静かにしてもらわないと、この子を起こしてしまうよ。,N4,to get somebody to do something,"ano hitotachi, shizukani shite morawanai to, kono ko o okoshite shimau yo.",てもらう
My big sister lent me her umbrella.,姉に傘を貸してもらいました。,N4,to get somebody to do something,ane ni kasa o kashite moraimashita.,てもらう
There is something you can do for me.,君に助けてもらいたいことがあるよ。,N4,to get somebody to do something,kimi ni tasukete moraitai koto ga aru yo.,てもらう
He brought presents.,彼はお土産を持ってきました。,N4,"to come to, to become, to continue, to do… and come back",kare wa omiyage o motte kimashita.,てくる
The window lights grew slowly larger.,窓の灯が徐々に大きくなってきた。,N4,"to come to, to become, to continue, to do… and come back",mado no akari ga jojo ni ookiku natte kita.,てくる
He crawled back onto the bed.,彼はベッドの上に這い戻ってきた。,N4,"to come to, to become, to continue, to do… and come back",kare wa beddo no ue ni haimodotte kita.,てくる
This tradition has continued for hundreds of years.,この伝統は百年も続いてきた。,N4,"to come to, to become, to continue, to do… and come back",kono dentou wa hyakunen mo tsuzuite kita.,てくる
I’ll go and mail this letter.,ちょっと手紙を出してきます。,N4,"to come to, to become, to continue, to do… and come back",chotto tegami o dashite kimasu.,てくる
The ball fell on the floor again.,ボールはまた床に落ちてきた。,N4,"to come to, to become, to continue, to do… and come back",booru wa mata yuka ni ochite kita.,てくる
She entered the kitchen.,彼女がキッチンに入ってきた。,N4,"to come to, to become, to continue, to do… and come back",kanojo ga kicchin ni haitte kita.,てくる
Footsteps echoed from within the house.,家の中から足音が響いてきた。,N4,"to come to, to become, to continue, to do… and come back",ie no naka kara ashioto ga hibiite kita.,てくる
A typhoon is coming.,台風が近づいてきます。,N4,"to come to, to become, to continue, to do… and come back",taifuu ga chikazuite kimasu.,てくる
Could you please take a look at the essay I wrote in Japanese?,わたしが日本語で書いた作文を見ていただけませんか。,N4,can you please; could I get,watashi ga nihongo de kaita sakubun o mite itadakemasen ka.,ていただけませんか
Could you please let me leave early today?,本日は早退させていただけませんでしょうか？,N4,can you please; could I get,honjitsu wa soutai sasete itadakemasen deshou ka.,ていただけませんか
"Excuse me, could you be a little quiet?",すみませんが、ちょっと静かにしてもらえませんか。,N4,can you please; could I get,"sumimasen ga, chotto shizuka ni shite moraemasen ka.",ていただけませんか
I have a business to take care of tomorrow. Could you please let me take a day off?,明日用事があるので、仕事を休ませていただけませんか。,N4,can you please; could I get,"ashita youji ga aru node, shigoto o yasumasete itadakemasen ka.",ていただけませんか
"Excuse me, could you mind moving out of the way?",すみませんが、そこどいてもらえませんか？,N4,can you please; could I get,"sumimasen ga, soko doite moraemasen ka.",ていただけませんか
I forgot my pencil. Could you lend me yours?,鉛筆を忘れてしまったんですが、ちょっと貸してもらえませんか。,N4,can you please; could I get,"enpitsu o wasurete shimattan desu ga, chotto kashite moraemasen ka.",ていただけませんか
Can you tell your father to go home early for me?,早く帰ってほしいとお父さんに言ってくれる？,N4,I need you to…,hayaku kaette hoshii to otousan ni itte kureru.,てほしい
"I’m sorry, can you please not smoke here?",すみませんが、ここでタバコを吸わないでほしいんですが。,N4,I need you to…,"sumimasen ga, koko de tabako o suwanaide hoshiin desu ga.",てほしい
I need you to fix that.,それ、直してほしいんです。,N4,I need you to…,"sore, naoshite hoshiin desu.",てほしい
I need you to go to the office tomorrow.,明日事務所に行ってほしい。,N4,I need you to…,ashita jimusho ni itte hoshii.,てほしい
"I think you’d better explain, Annie.",一応説明してほしいね、アニー。,N4,I need you to…,"ichiou setsumei shite hoshii ne, anii.",てほしい
I need you to go and buy me a doll.,人形買ってきてほしいのよ。,N4,I need you to…,ningyou katte kite hoshii no yo.,てほしい
I need you to find me a French tutor.,フランス語の家庭教師を探してほしいんですが。,N4,I need you to…,furansugo no kateikyoushi o sagashite hoshiin desu ga.,てほしい
I want you to keep me posted on everything that’s going on at work.,職場で起こっている事は全て知らせてほしい。,N4,I need you to…,shokuba de okotte iru koto wa subete shirasete hoshii.,てほしい
"Marco, I need your help.",マルコ、助けてほしいんだ。,N4,I need you to…,"maruko, tasukete hoshiin da.",てほしい
"I ask you, however, to allow me to deal with this.",しかしながら、この件はわたしに処理を任せてほしい。,N4,I need you to…,"shikashi nagara, kono ken wa watashi ni shori o makasete hoshii.",てほしい
It looks like somebody is coming downstairs.,誰かが階段を下りてくるところらしい。,N4,in the process of doing,dareka ga kaidan o orite kuru tokoro rashii.,ているところ
I’m studying at home.,わたしは今、家で日本語を勉強しているところです。,N4,in the process of doing,"watashi wa ima, ie de nihongo o benkyou shiteiru tokoro desu.",ているところ
She’s reading a magazine while drinking tea.,彼女はお茶を飲みながら雑誌を読んでいるところです。,N4,in the process of doing,kanojo wa ocha o nominagara zasshi o yondeiru tokoro desu.,ているところ
My elder sister is on the phone.,姉は電話をかけているところだ。,N4,in the process of doing,ane wa denwa o kaketeiru tokoro da.,ているところ
I’m going to graduate soon but I haven’t found a job yet. I’m at a lost.,卒業間近なのにまだ就職が決まってないんです。今迷っているところなんです。,N4,in the process of doing,sotsugyou majika na noni mada shuushoku ga kimattenain desu. ima mayotteiru tokoro nan desu.,ているところ
Some people were entering the stadium.,数人が競技場に入ってくるところだった。,N4,in the process of doing,suunin ga kyougijou ni haitte kuru tokoro datta.,ているところ
I just gave birth to my child so I’m resting at home.,子供を産んだばかりなので、うちで休んでいるところです。,N4,in the process of doing,"kodomo o unda bakari na node, uchi de yasundeiru tokoro desu.",ているところ
I’m thinking of a counterplan.,今対策を考えているところです。,N4,in the process of doing,ima taisaku o kangaeteiru tokoro desu.,ているところ
Those two are kissing in an empty classroom.,あの二人が空っぽの教室でキスしてるところだ。,N4,in the process of doing,ano futari ga karappo no kyoushitsu de kisu shiter tokoro da.,ているところ
We’re making a reorganization plan for the company so we’re very busy.,このごろ、わたしたちは会社の再建計画を作っているところなので、とても忙しいです。,N4,in the process of doing,"kono goro, watashitachi wa kaisha no saiken keikaku o tsukutetiru tokoro na node, totemo isogashii desu.",ているところ
You might say that my success today was all thanks to my teachers.,わたしの今日があるのはまったく先生方々のおかげだと言ってもいいです。,N4,you could say; you might say,watashi no kyou ga aru nowa mattaku sensei gatagata no okage da to itte mo ii desu.,といってもいい
It was easier to keep telling his story now that he had started. It was even a relief.,話し出してしまえば、続けて話してしまうほうが楽だった。ほっとすると言ってもよかった。,N4,you could say; you might say,"hanashi dashite shimaeba, tsuzukete hanashite shimau hou ga raku datta. hotto suru to ittemo yokatta.",といってもいい
You can say that there’s not even a single furniture in my house.,わたしの家には家具らしい家具は一つもないと言ってもいい。,N4,you could say; you might say,watashi no ie niwa kagu rashii kagu wa hitotsu mo nai to itte mo ii.,といってもいい
He sounded a little bit strange. You could say he seemed even cold.,彼の口調には、どこか変なところがあった。冷たいと言ってもいいくらいだった。,N4,you could say; you might say,"kare no kuchou niwa, doko ka hen na tokoro ga atta. tsumetai to itte mo ii kurai datta.",といってもいい
You can say that this is his best work among all the things he’s created.,これは彼の作ったものの中で一番いい作品だと言ってもいいだろう。,N4,you could say; you might say,kore wa kare no tsukutta mono no naka de ichiban ii sakuhin da to itte mo ii darou.,といってもいい
"According to the weather forecast, there will be heavy snow tomorrow.",天気予報によると、明日は大雪だそうです。,N4,it looks to me; people say that; it is said that; I hear that,"tenki yohou ni yoru to, ashita wa ooyuki da sou desu.",そうだ
He looked as though he was on the verge of tears.,彼はいまにも涙をこぼしそうだった。,N4,it looks to me; people say that; it is said that; I hear that,kare wa ima nimo namida o koboshisou datta.,そうだ
